Beds,Provider,"Federal Number"
66,"TIPTON OAK MANOR",265748
66,"CONGREGATIONAL HOME, INC",525700
66,"FLOY DYER MANOR NH",255306
66,"OHIO VALLEY HEALTH CARE",515181
66,"GUEYDAN MEMORIAL GUEST HOME",195458
66,"FOREMOST AT SHARON LLC",225134
66,"WESTMINSTER HEALTH & REHAB CENTER",425291
66,"BROOKDALE UNIVERSITY PARK SNF (AL)",015423
66,"CALIFORNIA POST ACUTE",055461
66,"PEAK HEALTHCARE AT COPPER RIDGE",215265
66,"IDAHO STATE VETERANS HOME - POCATELLO",135132
66,"EDGEWOOD MANOR HEALTH CARE CENTER",265425
66,"MILLER'S MERRY MANOR",155589
66,"MCALLEN TRANSITIONAL CARE CENTER",676042
66,"PLUM CREEK CARE CENTER",285159
66,"CHRISTIAN CARE CENTER OF MCKENZIE L L C",445357
66,"HILLHAVEN NURSING AND REHABILITATION CENTER",215212
66,"FRIENDSHIP VILLAGE OF BLOOMINGTON",245229
66,"GOOD SAMARITAN SOCIETY - SOCORRO",325073
66,"SUNSET RIDGE HEALTHCARE AND REHABILITATION CENTER",395953
66,"LINCOLN COMMUNITY CARE CENTER",265761
66,"WILLARD CARE CENTER",265455
66,"EGLE NURSING HOME",215307
66,"MISSION POINT NURSING AND REHAB CENTER OF HOLLY",235722
66,"GEORGIA REGIONAL ATLANTA LTC",11A186
66,"ACCORDIUS HEALTH AT WINSTON SALEM",345149
66,"MAJESTIC CARE OF FORT WAYNE",155359
66,"WESTMORELAND REHABILITATION & HEALTHCARE CENTER",495268
66,"LAKESIDE MANOR NURSING AND REHABILITATION CENTER",235719
66,"IDAHO STATE VETERANS HOME - LEWISTON",135133
66,"MRC CREEKSIDE",675964
66,"SANFORD CARE CENTER VERMILLION",43A098
66,"NORTHFIELD RETIREMENT COMMUNITIES CARE CENTER",285271
66,"ANSLEY PARK HEALTH AND REHABILITATION",115722
66,"PARKERSBURG CENTER",515102
66,"MILL RUN CARE CENTER",366142
66,"ST ANDREWS HEALTH CAMPUS",155742
66,"BETHANY HOME",165584
66,"PALO ALTO SUB-ACUTE AND REHABILITATION CENTER",055646
66,"CONCORD CARE CENTER",165364
66,"COMMUNITY FIRST MEDICAL CENTER",145548
66,"BALLWIN RIDGE HEALTH & REHABILITATION",265539
66,"ARTESIA CHRISTIAN HOME INC.",055539
66,"FRIENDS EXTENDED CARE CENTER",365538
66,"WESLEY PARK CENTRE",165543
66,"ROCKVILLE SKILLED NURSING & REHAB CENTER, L L C",335747
66,"ROYAL OF WESTERLY NURSING CENTER",415004
66,"HOPE CENTER FOR H I V AND NURSING CARE",335725
66,"WINDSOR ESTATES OF ST CHARLES SNAL, LLC",265518
66,"THE SPRINGS AT STONY BROOK",185485
66,"FIRESIDE HEALTH CARE CENTER",555039
66,"QUALITY LIFE SERVICES - SARVER",395534
66,"MIMBRES MEMORIAL NURSING HOME",325079
66,BELLBROOK,235470
66,"MILLER'S MERRY MANOR",155299
66,"AUBURN HEALTH CARE",185049
66,"HOLLAND CENTER FOR REHABILITATION AND NURSING",395432
66,"HAMILTON PLACE AT THE PINES AT WHITING",315347
66,"COURTYARDS COMM LIVING CENTER",255212
66,"OAKHURST HEALTHCARE CENTER",555115
66,"OJAI VALLEY COMMUNITY SKILLED NURSING FACILITY",056200
66,"HALE HO'OLA HAMAKUA",125032
66,"SOMBRILLO NURSING FACILITY",325056
66,"MOUNT VERNON NURSING AND REHABILITATION",155342
66,"MEXIA LTC NURSING AND REHABILITATION",675903
66,"MASON CITY AREA NURSING HOME",145616
66,"MILLER'S MERRY MANOR",155581
66,"EL RENO POST-ACUTE REHABILITATION CENTER",375448
66,"ALPINE FIRESIDE HEALTH CENTER",146066
66,"ARBOR CARE CENTERS-VALHAVEN, LLC",285117
66,"SOMERFIELD AT THE HERITAGE",445488
66,"CONTINUING CARE  AT MARIS GROVE",396123
66,"EASTERN PLUMAS HOSPITAL- PORTOLA CAMPUS DP/SNF",555433
66,"ROBERTS HEALTH CENTRE INC",415104
66,"PALO DURO NURSING HOME",455641
66,"WADESBORO HEALTH & REHAB CENTER",345392
66,"CENTERBURG POINTE",366299
66,"THE MANOR HEALTHCARE RESIDENCE",675307
66,"LINDEN PONDS",225773
66,"CLUB HEALTH AND REHABILITATION CENTER AT THE VILLA",106095
66,"RAYBURN HEALTH CARE & REHABILITATION",676269
66,"LAKESHORE HEARTLAND",445526
66,"WESTRIDGE HEALTH CARE CENTER",155234
66,"WATERS OF NEW CASTLE, THE",155304
66,"MARYHILL MANOR",525467
66,"BRIGHTON CORNERSTONE GROUP, LLC",185013
66,"STONEBRIDGE LAKE OZARK",265779
67,"MAPLE SPRINGS OF PALMER",025039
67,"AHC WEST TENNESSEE TRANSITIONAL CARE",445187
67,"WOOD MEMORIAL NURSING AND REHABILITATION CENTER",675668
67,"ENGLEWOOD HEALTH & REHABILITATION CENTER",155654
67,"PINE GROVE HEALTHCARE CENTER",366366
67,"BRICKYARD HEALTHCARE - WOODBRIDGE CARE CENTER",155390
67,"DARWAY HEALTHCARE AND  REHABILITATION CENTER",395909
67,"CAMPBELLSVILLE NURSING AND REHABILITATION CENTER",185330
67,"BENTON REHAB & HCC",146121
67,"CENTERVILLE SPECIALTY CARE",165225
67,"NEW ALBANY CARE CENTER",366155
67,"MAPLE HEIGHTS NURSING & REHABILITATIVE CENTER",175508
67,"NEWARK MANOR NURSING HOME",08A020
67,"GRANGER NURSING & REHABILITATION CENTER",165208
67,"GOOD SAMARITAN SOCIETY - GRAND ISLAND VILLAGE",285285
67,"GOLFCREST HEALTHCARE CENTER",105009
67,"CHRISTIAN CARE CENTER OF BOLIVAR, LLC",445537
67,"STONERISE PRINCETON",515028
67,"ROLLING HILLS CARE CENTER",315302
67,"OAK RIDGE HEALTHCARE CENTER",055491
67,"ESTATES OF HIDDEN LAKE, THE",265735
67,"OAKCREST NURSING AND REHABILITATION CENTER",676291
67,"ROBINSON REHAB AND NURSING",145760
67,"PRESBYTERIAN HOMES-PRESBY",395530
67,"TIMBERVIEW CARE CENTER",385107
67,"BEAVER HEALTHCARE AND REHABILITATION CENTER",395109
67,"ADVANTAGE LIVING CENTER - ARMADA",235609
67,"EMERALD NURSING & REHAB COZAD",285093
67,"FULTON COUNTY MEDICAL CENTER",395387
67,"SAN JUAN NURSING HOME INC",455484
67,"LINWOOD VILLAGE NURSING & RETIREMENT APTS",375471
67,"ASBURY PLACE AT KINGSPORT",445481
67,"AVALON VILLAGE",155286
67,"THE HILLS HEALTHCARE CENTER",555045
67,"BEACON HILL REHABILITATION",505294
67,"BROOKDALE TRINITY TOWERS",675773
67,"O'NEILL HEALTHCARE NORTH OLMSTED",366272
67,"MEADOW WOODS NURSING AND REHAB CENTER",235640
67,"LYNNWOOD POST ACUTE REHABILITATION CENTER",505434
67,"THE RETREAT AT BRIGHTWATER",425395
67,"ST CAMILLUS HEALTH CENTER",525382
67,"DELMAR GARDENS OF GWINNETT",115350
67,"THE WILLOWS AT TIFFIN",366473
67,"NANCY HART CENTER FOR NURSING AND HEALING LLC",115686
67,"EASTSIDE CENTER FOR HEALTH & REHABILITATION, LLC",205106
67,"PRESQUE ISLE REHAB AND NURSING CENTER",205100
67,"FORDSVILLE NURSING AND REHABILITATION CENTER",185354
67,"ECUMEN NORTH BRANCH",245370
67,"GARDEN COURT NURSING AND REHABILITATION CENTER",365364
67,"CROWELL NURSING CENTER",675013
67,"MAPLE SPRINGS OF WASILLA",025038
67,"HENSLEY NURSING & REHAB",375532
67,"EMPRESS CARE CENTER, LLC",056026
68,"ELM CREST MANOR",355110
68,"CARIBOU REHAB AND NURSING CENTER",205117
68,"ROSE CITY HEALTH AND REHABILITATION CENTER",115501
68,"PRUITTHEALTH - MOULTRIE",115505
68,"THE FOUNTAINS AT WASHINGTON HOUSE",495288
68,"POCAHONTAS CENTER",515183
68,"DESERT SPRINGS HEALTHCARE & WELLNESS CENTRE",555084
68,"WESTWOOD HEALTH AND REHABILITATION",345450
68,"CARE HAVEN CENTER",515178
68,"MORRISON WOODS HEALTH CAMPUS",155769
68,"RALEIGH CENTER",515088
68,"WHITE SULPHUR SPRINGS CENTER",515100
68,"LAWTON SKILLED NURSING & REHABILITATION CENTER",055175
68,"HICKORY CREEK AT SUNSET",155565
68,"SUNDANCE SKILLED NURSING AND REHABILITATION",065152
68,"SENIOR SUITE CARE & REHAB LLC",676142
68,"INTEGRITY HC OF GODFREY",145656
68,"BIG CREEK NURSING AND REHABILITATION COMMUNITY",165170
68,"TOPEKA PRESBYTERIAN MANOR",175297
68,"STONERISE BELMONT",515191
68,"COUNTRY VILLA MAR VISTA NRS CT",555726
68,"RIVER POINTE HEALTH CAMPUS",155723
68,"BROWN NURSING HOME",015191
68,"SPEARFISH CANYON HEALTHCARE",435043
68,"MILL POND HEALTH CAMPUS",155736
68,"COMMUNITY MEMORIAL HEALTH CENTER",165177
68,"MOUNTAIN VALLEY OF CASCADIA",135065
68,HARROGATE,315262
68,"THE WILLOWS AT OKEMOS",235701
68,"EMBASSY OF SWANTON",366073
68,"AVANTARA HURON",435020
68,"MINI-CASSIA CARE CENTER",135081
68,"CORTLAND CENTER",365814
68,"BETHEA BAPTIST HEALTHCARE CENTER",425372
68,"LINCOLN SQUARE POST ACUTE CARE",555186
68,"NATHAN RICHARD HEALTH CARE CENTER",265558
68,"MOUNDVILLE HEALTH AND REHABILITATION, LLC",015187
68,"HOMEWOOD HEALTH CAMPUS",155680
68,"ST CHARLES HEALTH CAMPUS",155674
68,"GOLD COUNTRY HEALTH CENTER",555180
68,"WAUSAU MANOR HEALTH SERVICES",525369
68,"PROGRESSIVE CARE CENTER",065183
68,"ROGUE VALLEY MANOR",385250
68,"REDWOOD COVE HEALTHCARE CENTER",055853
68,"ANDBE HOME, INC",175506
68,"WESLEY MANOR",185136
68,"THE RESERVE AT SPRING HILL",445531
68,"LIGHTHOUSE REHABILITATION & HEALTHCARE CENTER",015413
68,"ASHFORD PLACE HEALTH CAMPUS",155735
68,"HERITAGE CROSSINGS",285230
68,"THE CALIFORNIAN",055684
68,"AHC NORTHSIDE",445373
68,"STONEBRIDGE HEALTH CAMPUS",155727
68,"EMBASSY OF SAXONBURG",395160
68,"AZRIA HEALTH CENTENNIAL PARK",285094
68,"SIGNATURE HEALTHCARE OF GLASGOW REHAB & WELLNESS C",185340
68,"RIVEROAKS HEALTH CAMPUS",155732
68,"ADVENTIST HEALTH SONORA - D/P SNF",555209
68,"ROBERT PACKER HOSPITAL SKILLED CARE AND REHABILIT",395333
68,"KINNIC HEALTH AND REHABILITATION CENTER",525513
68,"LAKE POINTE VILLAGE",155267
68,"GOOD SAMARITAN SOCIETY - STILLWATER",245207
68,"FLORIDA PRESBYTERIAN HOMES INC",105949
68,"CHICOPEE REHABILITATION AND NURSING",225539
68,"WOODVIEW HOME, INC.",375393
68,"EDGEMONT HEALTHCARE",185389
68,"TRANSCENDENT HEALTHCARE OF OWENSVILLE",155502
68,"HASKELL HEALTHCARE CENTER",675014
68,"ELM WOOD CENTER AT CLAREMONT",305041
68,"THRIVE OF FOX VALLEY",146194
68,"EASTGATE NURSING & REHABILITATION CENTER",415083
68,"THRIVE OF LISLE",146192
68,"SYMPHONY OF CROWN POINT  LLC",155835
68,"ELMWOOD TERRACE HEALTHCARE CTR",145663
68,"ASCENSION NAZARETHVILLE PLACE",146180
68,"PEARLVIEW REHAB & WELLNESS CTR",365452
68,"ASCENSION LIVING VIA CHRISTI VILLAGE PONCA CITY",375521
68,"LA SIERRA CARE CENTER",055271
68,"SHAWNEE ROSE CARE CENTER",145978
68,"GOOD SAMARITAN SOCIETY TYNDALL",435098
68,"BARNERT SUBACUTE REHABILITATION CENTER, LLC",315507
68,"SISTERSVILLE CENTER",515131
68,"LUTHERAN SENIOR SERVICES AT MERAMEC BLUFFS",265805
68,"PACIFICA NURSING AND REHAB CENTER",056205
68,"THE ESTATES AT BLOOMINGTON LLC",245324
68,"GLEN OAKS HEALTH CAMPUS",155759
68,"CHRISTIAN CARE NURSING CENTER",035173
69,"PRIMROSE POST-ACUTE",055608
69,"W FRANK WELLS NURSING HOME",105210
69,"WILLOWS AT WILLARD THE",365769
69,"PATHSTONE LIVING",245390
69,"HAPPY HOME NURSING AND REHAB",045348
69,"MOUNT CARMEL CARE CENTER",225581
69,"SKLD LEONARD",235261
69,"NORWALK MEMORIAL HOME",365668
69,"MEADOW PEAK REHABILITATION",465192
69,"ROLLING GREEN VILLAGE CARE CEN",165361
69,"WOODBRIDGE HEALTH CAMPUS",155724
69,"GRACE HILL NURSING CENTER",676154
69,"METH-WICK HEALTH CENTER",165542
69,"APERION CARE PLUM GROVE",145658
69,"MARLOW NURSING & REHAB",375490
69,"KNOLLWOOD HSC",095026
69,"THE MEADOWS OF NAPA VALLEY",555639
69,"AVAMERE COURT AT KEIZER",385233
69,"LAFAYETTE EXTENDED CARE",015197
69,"CROWNE HEALTH CARE OF CITRONELLE",015121
69,"ST JOSEPH'S BLUFFS",265837
69,"SONSHINE MANOR",265847
69,"LORIEN NSG & REHAB CTR BELAIR",215341
69,"GRAN GRANS PLACE",375410
69,"OAK CREEK TERRACE INC",365899
69,"LAKE COUNTRY NURSING CENTER",375310
69,"CUYUNA REGIONAL MEDICAL CENTER",245232
69,"SOUTH HERITAGE HEALTH & REHABILITATION CENTER",105117
69,"TALIHINA MANOR",375328
69,"PICKETT CARE AND REHABILITATION CENTER",445390
69,"ROSEWOOD CENTER",515105
69,"GOOD SHEPHERD COMMUNITY CARE AND REHABILITATION",265705
69,"MONTE VISTA HEALTHCARE CENTER",055817
69,"IRON RIVER CARE CENTER",235601
69,"BAINBRIDGE ISLAND HEALTH & REHAB CENTER",505325
69,"ST JOSEPH CHATEAU",265852
69,"FAMILY OF CARING HEALTHCARE AT TENAFLY, LLC",315164
69,"SD HUMAN SERVICES CENTER - GERIATRIC PROGRAM",43A067
69,"TERRACE OAKS CARE & REHABILITATION CENTER",015060
69,"GOOD SAMARITAN SOCIETY - SUPERIOR",285187
69,"PLEASANT SPRINGS HEALTHCARE CENTER",455532
69,"COMMUNITY CARE CENTER",165501
69,"SUN MAR NURSING CENTER",555266
69,"CLEARWATER NURSING & REHABILITATION CENTER",175454
69,"BETHANY VILLAGE RETIREMENT CENTER",395386
69,"RICH  SQUARE NURSING & REHAB",345356
69,"SUNSET ESTATES OF PURCELL",375440
69,"GORHAM HOUSE",205166
69,"PRUITTHEALTH - GRIFFIN",115529
69,"CASEY HEALTHCARE CENTER",146117
69,"MULLICAN CARE CENTER",675439
69,"SNOW HILL NURSING & REHAB CTR",215121
69,"BEACON RIDGE",375572
69,"MEMORIAL HOSPITAL OF GARDENA D/P SNF",555441
69,"PRAIRIE HEIGHTS HEALTHCARE",435004
70,"WELLBROOKE OF KOKOMO",155819
70,"CRESTVIEW NURSING & REHAB",165463
70,"GENERATIONS CENTER OF SPENCER",445388
70,"MEDICALODGES JACKSON COUNTY",175435
70,"CAVALIER HEALTHCARE OF ENGLAND",045442
70,"SANTE OF SURPRISE",035282
70,"LODGE OF THE WABASH",155632
70,"MAPLE HEALTHCARE",045228
70,"WHITE RIVER HEALTHCARE",045401
70,"ALEXANDRIA CARE CENTER",155521
70,"DICKSON HEALTH AND REHAB",445477
70,"APERION CARE MARION LLC",155799
70,"LYTLE NURSING HOME",675295
70,"VALLEY SKILLED NURSING CENTER",055869
70,"NEWTON HEALTH CARE CENTER",165427
70,"OUR LADY OF THE VALLEY",495357
70,"AZRIA HEALTH CLARINDA",165158
70,"THE BRIDGES AT ANKENY",165616
70,"NASHVILLE NURSING AND REHAB, INC",045342
70,"WINDCREST HEALTH AND REHAB INC",045367
70,"CLEARVISTA LAKE HEALTH CAMPUS",155815
70,"SANTE OF MESA",035280
70,"SAN JOSE NURSING CENTER",45E312
70,"ALTA MESA HEALTH AND REHABILITATION",035171
70,"MOTHER OF MERCY SENIOR LIVING",245339
70,"HILLVIEW COMMUNITY LIVING CENTER",445367
70,"NORTHBROOK HEALTHCARE CENTER",056215
70,"DIERKS HEALTH & REHAB",045346
70,"MT BAKER CARE CENTER",505376
70,"KINGS NURSING & REHABILITATION CENTER",555485
70,"VIEW RIDGE CARE CENTER",505362
70,"PARK HEALTH A VILLA CENTER",245083
70,"HUMILITY HOUSE",366186
70,"HAVENWOOD CARE CENTER",245397
70,"SAN LUIS CARE CENTER",065239
70,"THIEF RIVER CARE CENTER",245252
70,"LUTHER HAVEN",245259
70,"COVENANT LIVING OF GOLDEN VALLEY CARE & REHAB CTR",245322
70,"GOSNELL HEALTH AND REHAB",045439
70,"KAWEAH DELTA SKILLED NURSING CENTER",555396
70,"HERITAGE PARK NURSING CENTER",555514
70,"HAMPTON WOODS NURSING CENTER, INC",366329
70,"HILL HAVEN NURSING HOME",115710
70,"GOOD SHEPHERD LUTHERAN HOME",245393
70,"THE ESTATES AT CHATEAU LLC",245222
70,"WESTLAKE CARE COMMUNITY",065171
70,"HOUSTON TRANSITIONAL CARE",676435
70,"THE LAKES AT MAUMELLE HEALTH AND REHABILITATION",045422
70,"SUMMIT HEALTH & REHAB CENTER",045411
70,"PROVIDENCE HEALTH CARE CENTER",155802
70,"DELAWARE VALLEY SKILLED NURSING & REHABILITATION C",396148
70,"SPRINGS OF RICHMOND, THE",155843
70,"BRIDGEMOOR OF WEBSTER",676460
70,"HAVEN OF COTTONWOOD",035093
70,"KERENS CARE CENTER",675867
70,"ROBERT LEE CARE CENTER",675599
70,"MILLER'S MERRY MANOR",155578
70,"DERMOTT CITY NURSING HOME",045172
70,"LINN HAVEN REHAB & HEALTHCARE",165302
70,"ELMWOOD NURSING AND REHABILITATION CENTER",415072
70,"THE HEALTHCARE RESORT OF OLATHE",175551
70,"WELLBROOKE OF SOUTH BEND",155824
70,"ROLLING HILLS HEALTH AND REHAB",175253
70,"THE HEALTHCARE RESORT OF KANSAS CITY",175548
70,"SANFORD SENIOR CARE SHELDON",16E263
70,"SPRINGS AT LAFAYETTE, THE",155829
70,"RECTOR NURSING AND REHAB",045394
70,"PARKVIEW CARE CENTER",165306
70,"MANILA HEALTHCARE CENTER",045297
70,"NEWTON COUNTY NURSING HOME",04E090
70,"VIBRALIFE OF KATY REHABILITATION CENTER",676454
70,"AZRIA HEALTH WINTERSET",165188
70,"HOLZER SENIOR CARE CENTER",365998
70,"CEDAR LAKE NURSING HOME",675898
70,"NORTH HOUSTON TRANSITIONAL CARE",676434
70,"THE SPRINGS OF CHENAL",045288
70,"NORTHAMPTON NURSING AND REHABILITATION CENTER",495367
70,"BRIDGEMOOR OF ROUND ROCK",676440
70,"THE HEALTHCARE RESORT OF TOPEKA",175555
70,"PRESBYTERIAN VILLAGE, INC",045436
70,"WELLBROOKE OF CRAWFORDSVILLE",155812
70,"HOLIDAY RESORT OF SALINA",175423
70,"ACCURA HEALTHCARE OF CARROLL",165455
70,"FOREST PARK HEALTH CAMPUS",155762
70,"HERMITAGE HEALTH CENTER",445474
70,"MARQUIS PIEDMONT POST ACUTE REHAB",385208
70,"WELLBROOKE OF AVON",155811
70,"HARMONY HOUSE HEALTH CARE CENT",165152
70,"WELLBROOKE OF WESTFIELD",155808
70,"PRAIRIE GROVE HEALTH AND REHABILITATION, LLC",045409
70,"COUNTRY MEADOWS NURSING CENTER OF BETHLEHEM",396053
70,"WELLBROOKE OF WABASH",155806
70,"BRIDGEMOOR OF FORT WORTH",676449
70,"GOOD SAMARITAN SOCIETY - LEMARS",165205
70,"THE HEALTHCARE RESORT OF LEAWOOD - IRON HORSE HLTH",175558
70,"SYMPHONY OF CHESTERTON LLC",155844
70,"OAK MANOR NURSING CENTER",675445
70,"AZRIA HEALTH WICHITA",175563
70,"SANTE OF CHANDLER",035283
70,"NURSING AND REHABILITATION AT THE MANSION",395482
70,"STONECROFT HEALTH CAMPUS",155838
70,"GEORGE ADE MEMORIAL HEALTH CARE CENTER",155719
70,"CRESTPARK DEWITT, LLC",045177
70,"GOOD SAMARITAN SOCIETY - MOUNTAIN HOME",045250
70,"SPRINGS OF MOORESVILLE, THE",155842
70,"ROCKY RIVER HEALTHCARE OF WESTPARK",366058
70,"PINE HAVEN CARE CENTER INC",245359
70,"BINGHAM MEMORIAL SKILLED NURSING & REHABILITATION",135007
70,"AUSTINTOWN HEALTHCARE CENTER",365732
70,"COURTLAND MANOR",085019
70,"EDENBROOK OF GREEN BAY",525307
70,"LOST CREEK  REHABILITATION AND NURSING CENTER",365600
70,"CAMPION HEALTH & WELLNESS, INC",225656
70,"ALLEGAN COUNTY MEDICAL CARE FA",235213
70,"SOUTH HAVEN NURSING AND REHABILITATION COMMUNITY",235270
70,"ARCADIA CARE AUBURN",145136
70,"ROCK RIVER GARDENS",14E579
70,"WINDSOR PARK REHAB & NURSING CENTER",335155
70,"THE VILLA AT WEST BRANCH",235414
70,"ST ANTHONY HEALTHCARE AND REHAB CENTER",325076
70,"PALATINE NURSING HOME",335685
70,"ASPEN PARK OF CASCADIA",135093
70,"CLAIBORNE REHABILITATION",195545
70,"OAKWOOD LUTHERAN HOMES ASSOC",525375
70,"WELLSPRING HEALTH CENTER",365812
70,"SUMMERFIELD HEALTH CARE CENTER",056364
70,"DOVE HEALTHCARE-WEST",525387
70,"RAMBLING OAKS COURTYARD EXTENSIVE CARE COMMUNITY",676168
70,"COLONIAL CENTER",525350
70,"GARDEN TERRACE HEALTHCARE CENTER OF FEDERAL WAY",505512
70,"ALLURE OF PROPHETSTOWN",145920
70,"JESSE HELMS NURSING CENTER",345097
70,"BRIDGETOWN NURSING AND REHABILITATION CENTRE",365462
70,"RESTHAVE HOME-WHITESIDE COUNTY",146177
70,"SMP HEALTH - ST ALOISIUS",355037
70,"LAKEVIEW NURSING & REHAB",375575
70,"FAMILY OF CARING HEALTHCARE AT MONTCLAIR",315435
70,"SPRINGFIELD NURSING AND REHABILITATION CENTER",185336
70,"TREEMONT HEALTH CARE CENTER",676009
70,"ASPIRE SENIOR LIVING ADVANCE",265550
70,"MEEKER NURSING CENTER",375326
70,"MILTON FREEWATER HEALTH AND REHABILITATION CENTER",385161
70,"COLUMBIA POST ACUTE",265868
70,"OAKDALE CARE CENTER",265556
70,"COUNTRY VILLA BAY VISTA HCC",056042
70,"LEXINGTON NURSING HOME, INC.",375514
70,"DUNBAR VILLAGE TERRACE",255322
70,"BLUE RIVER HEALTHCARE, INC",375302
70,"BROOKFIELD HEALTHCARE CENTER",056014
70,"MAGNOLIA MANOR OF MARION COUNTY",115599
70,"PINE VIEW MANOR INC",265506
70,"ASPIRE SENIOR LIVING MALDEN",265609
70,"LIFE CARE CENTER OF LA CENTER",185320
70,"MCKNIGHT PLACE EXTENDED CARE",265849
70,"MADISON HEALTH AND REHAB",115457
70,"NICK'S HEALTH CARE CENTER, LLC",265698
70,"MINER NURSING CENTER",265548
70,"ASPIRE SENIOR LIVING EAST PRAIRIE",265551
70,"GOLDEN YEARS NURSING CENTER",366198
70,"MERIDIAN VILLAGE CARE CENTER",146142
70,"CANTON OAKS",676300
70,"PRUITTHEALTH-TOWN CENTER",345515
70,"SPRING LAKE VILLAGE",555268
70,"VILLA MARIA HEALTH AND REHAB CTR",525540
70,"THE REHABILITATION CENTER OF OAKLAND",555313
70,"THE NORTH SHORE ESTATES LLC",245483
70,"OMAHA NURSING AND REHABILITATION CENTER",285240
70,"BROOKEFIELD PARK",285226
70,"ARBOR CARE CENTERS-COUNTRYSIDE LLC",285207
70,"ROCKLAND RIDGE NURSING & REHABILITATION CENTER",366486
70,"HAVENWOOD-HERITAGE HEIGHTS",305016
70,"GOOD SAMARITAN SOCIETY - BLOOMFIELD",285156
70,"CREST VIEW CARE CENTER",285150
70,"ARBOR CARE CENTERS-NELIGH LLC",285124
70,"REDWOOD CONVALESCENT HOSPITAL, INC",555341
70,"STANTON HEALTH CENTER",285102
70,"OAKLAWN CARE & REHABILITATION CENTER",245517
70,"RIVERSIDE HEIGHTS HEALTHCARE CENTER, LLC",555884
70,"ELKHORN HEALTHCARE AND REHABILITATION",275056
70,"POLSON HEALTH & REHABILITATION CENTER",275049
70,"SKIATOOK NURSING HOME,LLC",375293
70,"COMMUNITY HEALTH CARE OF GORE",375295
70,"GLEN RIDGE HEALTH CAMPUS",185461
70,"OHIO LIVING QUAKER HEIGHTS",365974
70,"HACKETT HILL HEALTHCARE CENTER",305038
70,"THE ESTATES AT LYNNHURST LLC",245394
70,"MILACA ELIM MEADOWS HEALTH CARE CENTER",245422
70,"THE HEALTHCARE RESORT OF PLANO",676395
70,"AVENUE AT MEDINA",366407
70,"COMPASS HEALTHCARE AND REHAB ROWAN, LLC",345288
70,"LITCHFORD FALLS HEALTHCARE",345499
70,"CYPRESS POINTE HEALTH CAMPUS",366384
70,"CHERRY POINT BAY NURSING AND REHABILITATION CENTER",345487
70,"WILORA LAKE HEALTHCARE CENTER",345473
70,"EAGLE RIDGE AT GRAND VALLEY",065286
70,"PARKVIEW CARE CENTER",065299
70,"ACCORDIUS HEALTH AND REHABILITATION",345406
70,"APPLE REHAB MIDDLETOWN",075089
70,"PEAK RESOURCES-CHERRYVILLE",345395
70,"VAN WERT MANOR",365246
70,"MOWEAQUA REHAB & HCC",146162
70,BROADMEAD,215123
70,"REGENCY CARE OF COPLEY",365320
70,"LORIEN NURSING & REHAB CTR - ELKRIDGE",215357
70,"BUCKEYE TERRACE REHABILITATION AND NURSING CENTER",365933
70,"INTEGRITY HC OF ANNA",146006
70,"SCARLET OAKS NURSING AND REHABILITATION CENTER",365978
70,"SKYLINE TERRACE CONV HOME",49E075
70,"GIVENS HEALTH CENTER",345328
70,"WHITE OAK MANOR - TRYON",345127
70,"CARRIAGE INN OF CADIZ INC",365342
70,"CENTER AT ROCK CREEK, LLC",065423
70,"PROMEDICA TOTAL REHAB + (LAFAYETTE)",065414
71,"ELM CREST RETIREMENT COMMUNITY",165372
71,"GOOD SAMARITAN SOCIETY - MAPLEWOOD",245221
71,"VENTURA POST ACUTE",055719
71,"JOHN ADAMS HEALTHCARE CENTER",225522
71,"LOMITA POST-ACUTE CARE CENTER",055262
71,"WILLIAMS CO HILLSIDE COUNTRY L",366149
71,"HEARTLAND SENIOR LIVING",146030
71,"CASA DE PAZ HEALTH CARE CENTER",165174
71,"HERITAGE HEALTH CARE CENTER",175249
71,"MODOC MEDICAL CENTER D/P SNF",555420
71,"NORTH WOODS NURSING CENTER",235464
71,"SAUER HEALTH CARE",245102
71,"MANDERLEY HEALTH CARE CENTER",155728
71,"KNOLLWOOD HEALTHCARE",015463
71,"LAUDERDALE COMMUNITY LIVING CENTER",445354
71,"THE AMBASSADOR NEBRASKA CITY",285126
71,"OAKWOOD SPECIALTY CARE",165313
71,"NORTH PLATTE CARE CENTER, LLC",285165
71,"TIMBERLYN HEIGHTS NURSING AND REHABILITATION",225495
71,"CEDAR CREST HEALTH CENTER",525649
71,"PERRY COUNTY NURSING HOME",015158
71,"DEER CREEK OF WIMBERLEY",455917
71,"METCALFE HEALTH CARE CENTER",185217
71,"EVANSVILLE MANOR NURSING AND REHAB, LLC",525418
71,"PRUITTHEALTH - COVINGTON",115588
71,"WESTERLY HEALTH CENTER",415081
71,"CLATSOP CARE CENTER",385144
71,"EDGEWOOD MANOR OF LUCASVILLE II",365932
71,"DADE HEALTH AND REHAB",115558
71,"CREASY SPRINGS HEALTH CAMPUS",155777
71,"BEL AIR MANOR",075393
71,"RIDGEWOOD HEALTH CAMPUS",155789
71,"CUMBERLAND POINTE HEALTH CAMPUS",155775
71,"HALLMARK HEALTHCARE OF PEKIN",145691
71,"CALDWELL CARE OF CASCADIA",135014
71,"VISTA POST ACUTE",056475
71,"PROVIDENCE OF SPARTA HEALTH AND REHAB",115397
71,"HAMPTON OAKS HEALTH CAMPUS",155753
