Beds,Provider,"Federal Number"
182,"PONTCHARTRAIN HEALTH CARE CENTER",195297
182,"SKLD BELTLINE",235103
182,"CHURCH HOME OF THE PROTESTANT EPISCOPAL CHURCH",335263
182,"BEACH TERRACE CARE CENTER",335024
182,"WAYNE HEALTH CARE",335403
182,"NORTHERN RIVERVIEW HEALTH CARE, INC",335418
183,"WINDSOR NURSING AND REHABILITATION CENTER OF DUVAL",675956
183,"VALLEY NURSING CENTER",345247
183,"CARING FAMILY NURSING AND REHABILITATION CENTER",335165
183,"REHABILITATION & NURSING CENTER AT EVERETT (THE)",225300
183,"ALARIS HEALTH AT JERSEY CITY",315083
183,"RIVER CITY CENTER",015113
183,"WILLIAMSBURG VILLAGE HEALTHCARE CAMPUS",675756
183,"TRAILPOINT VILLAGE",155103
183,"SERENITY REHABILITATION AND HEALTH CENTER LLC",095015
183,"REVOLUTION AT SARAH BRAYTON PLACE LLC",225589
183,"WESLEY VILLAGE",395602
183,"NORTH VILLAGE PARK",265330
183,"HERITAGE POINTE",155705
183,"GLEN ISLAND CENTER FOR NURSING AND REHABILITATION",335611
184,"WOODLAND PARK REHABILITATION AND CARE CENTER",465094
184,"CITIZENS CARE CENTER",215039
184,"ENVIVE OF INDIANAPOLIS",155077
184,"GARDEN GATE HEALTH CARE FACILITY",335634
184,"SPRUCE MANOR NURSING & REHABILITATION CENTER",395226
184,"GREEN MEADOWS NURSING & REHABILITATION CENTER",395519
184,"HATTIESBURG HEALTH & REHAB CENTER",255321
184,"ST. JOSEPH VILLA NURSING CENTER",285078
184,"SSM HEALTH ST MARY'S CARE CENTER",525276
184,"EDEN HOME",455618
184,"BEAUVAIS REHAB AND HEALTHCARE CENTER",265699
184,"APERION CARE GLENWOOD",145758
184,"MID CITY COMMUNITY NURSING AND REHAB",195505
184,"PROMEDICA SKILLED NURSING PHE",145607
184,"STONERISE CHARLESTON",515089
184,"WINDSOR CHICO CREEK CARE AND REHAB CENTER",056074
185,"CANYON OAKS NURSING AND REHABILITATION CENTER",555822
185,"THRIVE OF LAKE COUNTY",145460
185,"ACCORDIUS HEALTH AT SALISBURY",345115
185,"THE GRAND REHABILITATION AND NURSING AT SOUTH POIN",335162
185,"WESLEYAN HEALTH CARE CENTER",155455
185,"ZIONSVILLE MEADOWS",155620
185,"CROWNE HEALTH CARE OF MONTGOMERY",015393
185,"NEW GROVE MANOR",315147
185,"LAKELAND NURSING & REHABILITATION",105354
185,"EL ENCANTO HEALTHCARE CENTER",555395
185,"FOOTHILLS TRANSITIONAL CARE AND REHABILITATION",445245
185,"GREENWOOD HEALTHCARE CENTER",155193
185,"TRINITY HEALTH AND REHABILITATION CENTER",415079
185,"CHEROKEE COUNTY HEALTH AND REHABILITATION CENTER",015200
185,"PRUITTHEALTH- COLUMBIA",425013
185,"IDYLWOOD CARE CENTER",055211
185,"HUNTERDON CARE CENTER",315226
186,"REGENT CARE CENTER OF LAREDO",675030
186,"THE MEADOWS HEALTH AND REHABILITATION CENTER",455463
186,"WYNFIELD PARK HEALTH AND REHABILITATION",115625
186,"BRICKYARD HEALTHCARE – PORTAGE CARE CENTER",155187
186,"HUNTINGTON HEALTH AND REHABILITATION CENTER",515007
186,"MAJESTIC CARE OF GOSHEN",155689
186,"FAIRMONT CARE",145867
186,"LAUREL LAKES REHABILITATION AND WELLNESS CENTER",395613
186,"POMEROY LIVING ROCHESTER SKILLED REHABILITATION",235477
186,"ROYAL SUITES HEALTH CARE & REHABILITATION",315503
186,"LEGACY TRANSITIONAL CARE & REHABILITATION",115585
186,"COPPER RIDGE HEALTH AND REHABILITATION CENTER",275060
186,"ST JOHN'S LUTHERAN HOME",275024
186,"PLYMOUTH REHABILITATION & HEALTH CARE CENTER",225207
187,"CORNER VIEW NURSING AND REHABILITATION CENTER",395423
187,"KUAKINI GERIATRIC CARE, INC",125026
187,"MOUNTAIN VIEW HEALTH & REHABILITATION",455471
187,"GRACE SKILLED NURSING AND THERAPY JENKS",375358
187,"LUTHERAN HOME",525545
187,"CROSS TIMBERS NURSING AND REHABILITATION",375573
187,"LIFE CARE CENTER OF PUEBLO",065269
187,"LA FUENTE POST ACUTE",555723
187,ELISEO,505435
187,"AVERA SISTER JAMES CARE CENTER",435070
187,"MEMORIAL CITY HEALTH AND REHABILITATION CENTER",676258
187,"LIFE CARE CENTER OF LONGMONT",065282
188,"COLLEGE PARK REHABILITATION CENTER",295055
188,"MISSION PINES NURSING & REHABILITATION CENTER",29E037
188,"MARIA REGINA RESIDENCE INC",335837
188,"PRESBYTERIAN HOME, QUITMAN, IN",115498
188,"RETAMA MANOR NURSING CENTER/LAREDO-WEST",455528
188,"ALARIS HEALTH AT ST MARY'S",315352
188,"MARQUIS PLAZA REGENCY POST ACUTE REHAB",295070
188,"GREEK AMERICAN REHAB CARE CTR",146031
188,"CHARLES T SITRIN HEALTH CARE CENTER INC",335475
188,"CHAPMAN HEALTHCARE CENTER, INC",015221
188,"ABIGAIL HOUSE FOR NURSING & REHABILITATION",315267
188,"GREEN PARK SENIOR LIVING COMMUNITY",265703
188,"UNIVERSITY HEALTH LAKEWOOD CARE CENTER",265845
188,"SPRING CREEK REHABILITATION & NURSING CARE CENTER",335125
188,"RIVERSIDE POSTACUTE CARE",555330
188,"WYNHOVEN HEALTH CARE CENTER",195210
188,"BURBANK HEALTHCARE & REHAB",056129
188,"CARMEL HEALTH & LIVING COMMUNITY",155181
188,"VICTORIA CARE CENTER",555478
188,"QUINCE NURSING AND REHABILITATION CENTER, LLC",445197
189,"LAKESIDE HEALTH & WELLNESS SUITES",295043
189,"LEGACY HEALTH AND REHABILITATION OF PLEASANT GROVE",015461
189,"EASTGATE HEALTH CARE CENTER",365772
189,"LUTHERAN LIFE VILLAGES",155586
189,"SCENIC NURSING AND REHABILITATION CENTER, LLC",265216
189,"ALDEN PARK STRATHMOOR",145259
189,"THE CHATEAU AT BROOKLYN REHAB AND NURSING CENTER",335290
189,"PLAINFIELD HEALTH CARE CENTER",155215
189,"PARK PLACE TRANSITIONAL CARE AND REHABILITATION",275030
189,"MAISON DE LAFAYETTE",195365
189,"SAINT ANTHONY",155214
189,"LINCOLN PARK RENAISSANCE REHAB & NURSING",315042
190,"GOOD SAMARITAN SOCIETY - DAVENPORT",165169
190,"PROMEDICA SKILLED NURSING EG",145689
190,"THE GRAND REHABILITATION AND NRSG AT RIVER VALLEY",335827
190,"APACHE JUNCTION HLTH CENTER",035112
190,"STEVENS NURSING AND REHABILITATION CENTER OF HALLE",675226
190,"BROOKE GROVE REHAB. & NSG CTR",215200
190,"BRANFORD HILLS HEALTHCARE CTR",075296
190,"CHERRELYN HEALTHCARE CENTER",065203
190,"GARDEN VILLA - BEDFORD",155100
190,"RIVERVIEW HEALTHCARE COMMUNITY",415082
190,"LIFE CARE CENTER OF KIRKLAND",505334
190,"DEKALB COUNTY REHAB & NURSING",145547
190,"DELMAR GARDENS OF MERAMEC VALLEY",265711
190,"CONWAY MANOR",425121
190,"LORD CHAMBERLAIN NURSING & REHABILITATION CENTER",075339
190,"PARK CRESCENT HEALTHCARE & REHABILITATION CENTER",315266
190,"LINCOLN SPECIALTY CARE CENTER",315233
190,"NORTH HILL NURSING AND REHABILITATION CTR, LLC",015091
190,"PROVIDENCE PLACE",245271
190,"SAN MIGUEL VILLA",555104
190,"RIVERVIEW HEALTH & REHAB CTR",115641
190,"AMBASSADOR NURSING & REHAB CENTER",145343
190,"ASHLAND NURSING AND REHABILITATION",495362
190,"EVANGELINE OAKS GUEST HOUSE",195578
190,"ADVOCATE HEALTHCARE OF EAST BOSTON, LLC",225413
190,"WHITEHALL NORTH, THE",145706
190,"BEACON HARBOR HEALTHCARE AND REHABILITATION",675579
190,"SAPPHIRE NURSING AT MEADOW HILL",335464
190,"CANTERBURY REHABILITATION & HEALTH CARE CENTER",495272
190,"COMPLETE CARE AT CEDAR GROVE",315216
190,"CRESTWOOD MANOR - 104",05A340
190,"COMPLETE CARE AT VOORHEES, LLC",315219
190,"MORNINGSIDE MANOR",455523
190,"EMBASSY OF LYNDHURST",366114
190,"SCHUYLKILL CENTER",395831
190,"MARTHA AND MARY HEALTH SERVICE",505474
190,"JEFFERSON HEALTH CARE CENTER",315231
190,"THE HEIGHTS OF SUMMERLIN, LLC",295083
190,"WOODWARD HILLS HEALTH AND REHABILITATION CTR",235556
190,"BLUE RIDGE THERAPY CONNECTION",495306
190,"WINDSOR MANOR REHABILITATION CENTER",055150
190,"DAVIS PLACE",075423
190,"GLEN BURNIE HEALTH AND REHABILITATION CENTER",215266
191,"MORRIS PARK REHABILITATION AND NURSING CENTER",335347
191,"NHC HEALTHCARE, DICKSON",445004
191,"MESA CHRISTIAN HEALTH AND REHABILITATION CENTER",035196
191,"ELLIS NURSING HOME (THE)",225211
191,"SHERIDAN VILLAGE NRSG & RHB",145482
191,"CORONADO HEALTHCARE CENTER",035132
191,"PROMEDICA SKILLED NURSING OLW",145087
192,"HARRIS HILL NURSING FACILITY, L L C",335757
192,"WAYNE COUNTY NURSING HOME",335406
192,"LA ESTANCIA NURSING AND REHABILITATION CENTER",035270
192,"LAKE TAYLOR HOSP",495117
192,"SEASIDE HEALTH AND REHABILITATION CENTER",105052
192,"EDDY VILLAGE GREEN",335697
192,"ABINGTON OF GLENVIEW NURSING",145683
192,"SAINT PAUL HOMES",395244
192,"SHEPHERD OF THE VALLEY REHABILITATION AND WELLNESS",535042
192,"SKY VIEW REHABILITATION & HEALTH CARE CENTER L L C",335508
192,"ROCKWALL NURSING CARE CENTER",675402
192,"GOOD SHEPHERD NURSING HOME",515038
192,"PEABODY RETIREMENT COMMUNITY",155655
192,"EDGEMOOR HOSPITAL",055008
192,"CRESTVIEW HEALTHCARE RESIDENCE",675141
192,"NHC HEALTHCARE - NORTH AUGUSTA",425320
193,"WILLOWS OF PRESBYTERIAN SENIOR",395713
193,"ROSE HAVEN NURSING CENTER",385151
193,"AMARA HEALTHCARE & REHAB",115150
193,"VILLAGE HEALTH & REHABILITATION",275043
193,"SHORELINE CARE CENTER",555163
193,"PALOS HEIGHTS REHABILITATION",145681
193,"PROMEDICA SKILLED NRSG AND REHAB (WALLINGFORD)",395685
194,"DEERFIELD BEACH HEALTH AND REHABILITATION CENTER",105622
194,"REDWOOD OF CARMEL HILLS",265727
194,"BRIARCLIFF NURSING AND REHABILITATION CENTER",675162
194,"MARAVILLA CARE CENTER",035175
194,"REGENT CARE CENTER OF LEAGUE CITY",676153
194,"BRIDGEVILLE REHABILITATION & CARE CENTER",395596
194,"NORTHERN DAUPHIN NURSING AND REHABILITATION CENTER",395428
194,"JOHN KNOX VILLAGE OF POMPANO BEACH",105255
194,"CRESTWOOD MANOR - 112",05A024
194,"LUTHERAN HOME AT TOPTON, THE",395117
194,"PROMEDICA SKILLED NURSING AND REHAB (RICHMOND)",495045
194,"ALAMITOS WEST HEALTH & REHABILITATION",056169
194,"JACKSON COUNTY MEDICAL CARE FACILITY",235019
194,"REGENT CARE CENTER OF KINGWOOD",676160
194,"BALBOA NURSING & REHABILITATION CENTER",056105
194,"NHC HEALTHCARE, GLASGOW",185093
194,"SPRING VALLEY HEALTH & REHABILITATION CENTER",265188
194,"REGENT CARE CENTER OAKWELL FARMS",675833
194,"REGENCY HEIGHTS-DETROIT",235452
194,"WEST HILLS HEALTH AND REHAB",445501
195,"TORRANCE CARE CENTER WEST, INC",055952
195,"BONVIEW REHABILITATION AND HEALTHCARE",495423
195,"APEX REHABILITATION & CARE CENTER",335067
195,"EASTPOINTE REHAB CENTER",225557
195,"SOUTH MOUNTAIN HC",315283
195,"AVANTARA LONG GROVE",145868
195,"SIGNATURE POINTE",675757
195,"LOFT REHAB OF ROCK SPRINGS, THE",146003
195,"EVENTIDE LUTHERAN HOME",245461
196,"DUMONT CENTER FOR REHABILITATION AND NURSING CARE",335271
196,"HORIZON POST ACUTE AND REHABILITATION CENTER",035159
196,"MARLBOROUGH HILLS REHABILITATION & HLTH CARE CTR",225063
196,"DENTON REHABILITATION AND NURSING CENTER",675136
196,"HACKENSACK MERIDIAN HEALTH PROSPECT HEIGHTS CARE C",315460
196,"CUMBERLAND MANOR NURSING AND REHABILITATION CENTER",315396
196,"GINO J MERLI VETERANS CENTER",39A433
196,"FORT HUDSON NURSING CENTER INC",335300
196,"NORTHAMPTON MANOR NURSING AND REHABILITATION CENTE",215217
196,"THE COURTYARDS AT PASADENA",676155
196,"COLONIAL CARE CENTER",056043
196,"PETERSON PARK HEALTH CARE CTR",145838
196,"PARK NURSING HOME",335093
196,"BEAUMONT REHABILITATION & CONTINUING CARE DEARBORN",235502
196,"SHERRILL HOUSE",225201
196,"WESTBURY CENTER OF JACKSON FOR NURSING AND HEALING",115563
196,"VALLEY SENIOR LIVING ON COLUMBIA",355067
196,"FAIRPORT BAPTIST HOMES",335576
196,"COLONIAL HEIGHTS REHABILITATION AND NURSING CENTER",495115
197,"CANAL VIEW - HOUGHTON COUNTY",235031
197,"ANDRUS ON HUDSON",335795
197,"HERITAGE PARK REHABILITATION AND SKILLED NURSING C",455599
197,"SHIRKEY NURSING AND REHABILITATION CENTER",265708
197,"HERITAGE CENTER, THE",445215
197,"WATERSIDE HEALTH & REHAB CENTER",495173
197,"MEADOWBROOK MANOR - LAGRANGE",146093
197,"PROMEDICA SKILLED NRSG AND REHAB (PITTSBURGH)",395068
197,"COUNTRYSIDE NURSING & REHAB CTR",145798
197,"OPP HEALTH AND REHABILITATION, LLC",015210
198,"COLONIAL PARK CARE CENTER",395395
198,"YEADON REHABILITATION AND NURSING CENTER",395374
198,"THE HEALTHCARE CENTER AT BUCK CREEK",015144
198,"DOWNEY COMMUNITY HEALTH CENTER",555128
198,"PROMEDICA SKILLED NRSG AND REHAB (LAURELDALE)",395477
198,"FT WORTH SOUTHWEST NURSING CENTER",675817
198,"VILLA AT BRADLEY ESTATES (THE)",525325
198,"PEARL OF HILLSIDE,THE",145946
198,"LONGVIEW HILL NURSING AND REHABILITATION CENTER",455684
198,"ALDEN ESTATES OF NORTHMOOR",145888
198,"BROWARD NURSING & REHABILITATION CENTER",105083
198,"LONGWOOD MANOR CONV.HOSPITAL",055753
198,"CHATEAU TERREBONNE HEALTH CARE",195602
198,"SEAL BEACH HEALTH AND REHABILITATION CENTER",056010
198,"LIFE CARE CENTER OF RENO",295050
198,"SPRING BRANCH TRANSITIONAL CARE CENTER",675764
199,"ANTELOPE VALLEY CARE CENTER",555456
199,"PLEASANT LAKE VILLA",365706
199,"CASCADES AT SENIOR REHAB",675541
199,"WINDSOR GARDENS CONVALESCENT CENTER OF LONG BEACH",555375
199,"INDIAN OAKS LIVING CENTER",675909
199,"NEW MARK CARE CENTER",265308
199,"JACKIE WITHROW HOSPITAL",51E109
199,"AHMC SETON MEDICAL CENTER",555235
199,"LEGACY AT TOWN CREEK",675998
199,"AVERY NURSING HOME/NOBLE BUILDING",075063
199,"WYNSCAPE HEALTH & REHAB",145213
199,"MERIDIAN CENTER",345172
199,"PINE CREST HEALTH CARE",145220
199,"BRONX GARDENS REHABILITATION AND NURSING CENTER",335775
199,"CANYON SPRINGS POST-ACUTE",056082
199,"DELMAR GARDENS NORTH",265325
199,"KIT CARSON NURSING & REHABILITATION CENTER",056198
199,"THE CHATEAU AT MOUNTAIN CREST NURSING & REHAB CTR",365005
200,"YONKERS GARDENS CENTER FOR NURSING AND REHAB",335515
200,"WI VETERANS HM OLSON HALL",525718
200,"MARGARET TIETZ CENTER FOR NURSING CARE INC",335336
200,"PELHAM PARKWAY NURSING CTR & REHAB FACILITY L L C",335486
200,"ORCHARD VIEW REHABILITATION & SKILLED NURSING CTR",115146
200,"AMISTAD NURSING AND REHABILITATION CENTER",455536
200,"ELDERWOOD AT WAVERLY",335346
200,"WILLOW CREEK NURSING AND REHABILITATION CENTER",345113
200,"ALDEN ESTATES OF ORLAND PARK",145963
200,"HARLEM CTR FOR NURSING AND REHABILITATION, L L C",335522
200,"SHOREPOINTE NURSING CENTER",235443
200,"GLEN HAVEN HEALTH AND REHABILITATION, LLC",015186
200,"BENSONHURST CENTER FOR REHAB AND HEALTHCARE",335558
200,"ARCADIA CARE DANVILLE",145753
200,"CHEMUNG COUNTY HEALTH CENTER - NURSING FACILITY",335480
200,"BRIDGE VIEW NURSING HOME",335327
200,"CROWN PARK REHABILITATION AND NURSING CENTER",335392
200,"LOCHEARN NURSING HOME, LLC",215207
200,"MAJESTIC CARE OF MIDDLETOWN LLC",365209
200,"FIELDSTON LODGE CARE CENTER",335248
200,"FOOTHILL ACRES REHABILITATION & NURSING CENTER",315425
200,"MANHATTANVILLE HEALTH CARE CENTER",335695
200,"SHEEPSHEAD NURSING & REHABILITATION CENTER",335677
200,"PENINSULA NURSING AND REHABILITATION CENTER",335387
200,"SITTER AND BARFOOT VETERANS CARE CENTER",495393
200,"BRONX CENTER FOR REHABILITATION & HEALTH CARE",335506
200,"PARK TERRACE CARE CENTER",335317
200,"RIO HONDO SUBACUTE &  NURSING CENTER",056487
200,"FUTURE CARE IRVINGTON",215219
200,"BAINBRIDGE NURSING & REHABILITATION CENTER",335373
200,"REGO PARK NURSING HOME",335379
200,"PROVIDENCE REST INC",335583
200,"COLLINSVILLE HEALTHCARE & REHAB",015207
200,"ELEVATE CARE COUNTRY CLUB HILL",145967
200,"THE PINES AT POUGHKEEPSIE CTR FOR NURSING & REHAB",335440
200,"QUEENS NASSAU REHABILITATION AND NURSING CENTER",335448
200,"TWIN PINES NURSING AND REHABILITATION",675638
200,"LAWRENCE NURSING CARE CENTER, INC",335415
200,"IRON CO MEDICAL CARE FACILITY",235257
200,"RIDGEWOOD CARE CTR",525608
200,"ARDEN PLACE",675791
200,"NEW YORK CONGREGATIONAL NURSING CENTER",335560
200,"CHRISTIAN CITY REHABILITATION CENTER",115573
200,"LONG BEACH NURSING AND REHABILITATION CENTER",335432
200,"MIDWAY NURSING HOME",335472
200,"WESLEY GARDENS CORPORATION",335488
200,"SYMPHONY OF BUFFALO GROVE",145819
200,"ELDERWOOD AT WILLIAMSVILLE",335326
200,"JULIAN J LEVITT FAMILY NURSING HOME",225040
200,"LINCOLNWOOD REHABILITATION AND HEALTHCARE CENTER",415035
200,"FORT BAYARD MEDICAL CENTER",325120
200,"BROADVIEW MULTI CARE CENTER",365757
200,"MAYFAIR CARE CENTER",335279
200,"MERWICK CARE & REHABILITATION CENTER",315001
200,"EAST HAVEN NURSING & REHABILITATION CENTER",335723
200,"HUDSON PARK REHABILITATION AND NURSING CENTER",335812
200,"WATERVIEW NURSING CARE CENTER",335154
200,"PARK GARDENS REHABILITATION & NURSING CENTER L L C",335287
200,"NHC HEALTHCARE, CHATTANOOGA",445013
200,"BIRCHWOOD PLAZA",145532
200,"MACON VALLEY NURSING AND REHABILITATION CENTER",345263
200,"BETHEL NURSING & REHABILITATION CENTER",335806
200,"ST LUKE RESIDENTIAL HEALTH CARE FACILITY INC",335746
200,"DITMAS PARK CARE CENTER",335648
200,"BEDFORD CENTER FOR NURSING AND REHABILITATION",335626
200,"RIDGECREST HEALTHCARE",035125
200,"LONG ISLAND CARE CENTER INC",335294
200,"BETHESDA HEALTH AND REHABILITATION",215187
200,"BALDWIN HEALTH CENTER",395745
200,"WOODCREST REHAB & RESIDENTIAL H C CENTER, L L C",335266
200,"SOUTHVIEW MANOR",146161
200,"PROMEDICA SKILLED NRSG AND REHAB (NORTH HILLS)",395826
200,"COMPLETE CARE AT WHITING",315293
200,"HIGHFIELD GARDENS CARE CENTER OF GREAT NECK",335250
200,"ELMORA HILLS HEALTH & REHABILITATION CENTER",315010
200,"SAINTS JOACHIM & ANNE NURSING AND REHAB CENTER",335748
200,"BRADFORD COUNTY MANOR",395586
200,"SENIOR CARE CENTER - BRUNSWICK",115721
200,"FERNCREST MANOR LIVING CENTER",195214
200,"MILLER'S MERRY MANOR",155173
200,"HOLLY HILL HOUSE",195431
200,"BUFFALO CENTER FOR REHABILITATION AND NURSING",335638
200,"INDIANA MASONIC HOME HEALTH CENTER",155593
200,"HAMILTON PARK NURSING AND REHABILITATION CENTER",335710
200,"MAJESTIC CARE OF FAIRFIELD LLC",365396
200,"WEATHERWOOD HEALTHCARE AND REHABILITATION  CENTER",395464
200,"ARIZONA STATE VETERAN HOME-PHX",035234
200,"ROYAL OAKS CARE CENTER",145418
200,"ST VINCENT DEPAUL RESIDENCE",335763
200,"NORTH GATE HEALTH CARE FACILITY",335649
200,"HAZARD HEALTH AND REHABILITATION CENTER",185134
200,"FAIRVIEW NURSING CARE CENTER INC",335146
200,"FAIRFAX REHABILITATION AND NURSING CENTER",495099
200,"APERION CARE CHICAGO HEIGHTS",145180
200,"PARK AVENUE HEALTH AND REHABILITATION CENTER",035174
200,"CRANFORD REHAB & NURSING CENTER",315091
200,"YORKTOWN REHABILITATION & NURSING CENTER",335078
200,"EASTCHESTER REHABILITATION AND HEALTH CARE CENTER",335214
200,"WHITE OAKS REHABILITATION AND NURSING CENTER",335690
200,"VERMONT HEALTHCARE CENTER",056433
201,"VALLEY HOUSE REHABILITATION CENTER",056069
201,"CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER",315201
201,"CALIFORNIA HEALTHCARE AND REHABILITATION CENTER",056149
201,"HATLEY HEALTH CARE INC",015023
201,"LAKELAND HEALTH CARE CENTER",315261
201,"FOUR SEASONS HEALTHCARE & WELLNESS CENTER, LP",055932
201,"STONERISE BECKLEY",515086
201,"HERITAGE SPECIALTY CARE",165310
201,"BRIARWOOD HEALTH CARE CENTER",065255
202,"NATHANIEL WITHERELL, THE",075117
202,"MVHS REHABILITATION AND NURSING CENTER",335801
202,"CARE ONE AT ESSEX PARK",225270
202,"VALE HEALTHCARE CENTER",056389
202,"CARE ONE AT NEWTON",225268
202,"FRENCH PARK CARE CENTER",555103
202,"PROMEDICA SKILLED NRSG AND REHAB (DALLASTOWN)",395451
202,"TEXAS INSTITUTE FOR CLINICALLY COMPLEX CARE",455815
202,"METAIRIE HEALTH CARE CENTER",195278
202,"PROMEDICA SKILLED NURSING HIN",145246
202,"ARNOLD WALTER NURSING & REHABILITATION CENTER",315119
202,"CENTRAL ISLAND HEALTHCARE",335284
202,"ASHFORD GARDENS",675423
202,"TIMBERCREEK REHAB & HEALTHCARE CENTER",145275
202,"LAPEER COUNTY MEDICAL CARE FAC",235058
202,"QUALITY CARE OF WACO",455478
203,"HUDSON VALLEY REHABILITATION & EXTENDED CARE CTR",335399
203,"AVANTARA LAKE ZURICH",145816
203,"SYMPHONY OF ORCHARD VALLEY",145473
203,"BURGESS SQUARE HEALTHCARE CTR",145219
203,"RIVERVIEW HEALTH & REHAB CENTER",235659
203,"PARC JOLIET",145221
203,"ALDEN ESTATES OF NAPERVILLE",145582
203,"HARMONY HEALTH CENTER",686124
203,"THE WILLOWS AT RAMAPO REHAB AND NURSING CENTER",335148
203,"RIVER VIEW REHAB CENTER",145308
203,"GOOD SAMARITAN HOME",145773
203,"AVANTARA CHICAGO RIDGE",145700
204,"HERITAGE OAKS",675112
204,"THE PALMS NURSING & REHABILITATION",455557
204,"ROYAL BRAINTREE NURSING AND REHABILITATION CENTER",225058
204,"PINES OF SARASOTA",105147
204,"OAK PARK OASIS",145714
204,"BREWSTER VILLAGE",525574
204,"ALLEGIANT HEALTHCARE OF MESA",035193
204,"HAMPTON RIDGE HEALTHCARE AND REHABILITATION",315312
204,"SKYLINE NURSING CENTER",455653
204,"QUALITY LIFE SERVICES - NEW CASTLE",395003
204,"ASPEN HILLS HEALTHCARE CENTER",315260
204,"COMMUNITY CARE CENTER",146164
204,"HOLSTON REHABILITATION AND CARE CENTER",445295
204,"MICHIGAN MASONIC HOME",235020
205,"DELAWARE HOSPITAL F/T CHRONICALLY ILL (DHCI)",085035
205,"BENJAMIN HEALTHCARE CENTER",225654
205,"LORIEN HEALTH SYSTEMS - COLUMBIA",215112
205,"THROGS NECK REHABILITATION & NURSING CENTER",335771
205,"FORT TRYON CENTER FOR REHABILITATION AND NURSING",335257
205,"CAROLINE KLINE GALLAND HOME",505442
205,"WESTVIEW HEALTHCARE CENTER",055776
205,"WI VETERANS HM AINSWORTH HALL",525719
205,"WALDON HEALTH CARE CENTER",195203
205,"FAIRLANE SENIOR CARE AND REHAB CENTER",235445
205,"ABBOTT TERRACE HEALTH CENTER",075351
206,"SADIE G. MAYS HEALTH & REHABILITATION CENTER",115542
206,"TOWER HILL HEALTHCARE CENTER",145795
206,"HEWITT HEALTH & REHABILITATION CENTER, INC",075047
206,"ELMHURST REHABILITATION & HEALTHCARE CENTER",415084
206,"MANOR PINES CONVALESCENT CENTER",105089
206,"DEER MEADOWS REHABILITATION CENTER",395425
206,"SPRING GATE REHAB & HEALTHCARE CENTER",445220
206,"ST JOSEPH OF HARAHAN",195374
206,"UPLAND REHABILITATION AND CARE CENTER",055374
206,"MASON POINTE CARE CENTER",265071
206,"BAY COUNTY MEDICAL CARE FACILITY",235044
207,"GALLATIN HEALTH CARE CENTER, LLC",445183
207,"CHARLESTOWN COMMUNITY INC",215223
207,"ALDEN VALLEY RIDGE REHAB & HCC",145379
207,"UNIVERSITY PLACE NURSING AND REHABILITATION CENTER",345142
207,"BERKLEY EAST HEALTHCARE CENTER",555748
208,"CONTINENTAL NURSING & REHAB CENTER",145730
208,"HOLY FAMILY MANOR",395250
208,"LAGUNA HILLS HEALTH AND REHABILITATION CENTER",056110
208,"TABITHA NURSING HOME",285057
208,"HANCEVILLE NURSING & REHAB CENTER, INC",015073
208,"BRADEN RIVER REHABILITATION CENTER LLC",105045
208,"HILLSIDE REHAB AND HEALTHCARE CENTER",265585
208,"SYLMAR HLTH REHAB CTR",05A397
208,"D'YOUVILLE SENIOR CARE",225515
208,"OTTERBEIN FRANKLIN SENIORLIFE COMM RES & COM CARE",155771
208,"POWDER SPRINGS CENTER FOR NURSING & HEALING",115538
208,"WALNUT PLACE",675765
209,"ATRIUM POST ACUTE CARE OF WAYNE",315335
209,"ST PATRICK'S RESIDENCE",145878
209,"THE GARDENS AT WARWICK FOREST",495071
209,"MCGUFFEY HEALTH & REHABILITATION CENTER",015202
210,"RESPIRATORY AND REHABILITATION CENTER OF RI",415078
210,"GOOD SHEPHERD HEALTH CENTER",165072
210,"ALDEN TERRACE CONVALESCENT HOSPITAL",056237
210,"ATRIUM POST ACUTE CARE OF PARK RIDGE",315438
210,"SYMPHONY AT 87TH STREET",145983
210,"OKEECHOBEE HEALTH CARE FACILITY",105484
210,"GLENDALE HOME-SCHDY CNTY DEPT SOCIAL SERVICES",335252
210,"MARGATE HEALTH AND REHAB CENTER",345296
210,"WESBURY UNITED METHODIST COMMU",395292
210,"DAUGHTERS OF MIRIAM CENTER",315021
210,"SOUTHERN OAKS CARE CENTER",106051
210,"PROMEDICA SKILLED NRSG AND REHAB (CHAMBERSBURG)",395348
210,"LEVINDALE HEBREW GER CTR & HSP",215033
210,"ST MARY'S D'YOUVILLE PAVILION",205053
210,"MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - EAST",115124
210,"ROSEVILLE CARE CENTER",055886
210,"BETHESDA MEADOW",265766
210,"MAPLE GROVE HEALTH AND REHABILITATION CENTER",345448
210,"WESTBURY CENTER OF MCDONOUGH FOR NURSING & HEALING",115463
210,"DAUGHTERS OF SARAH NURSING CENTER",335465
210,"AVALON CARE CENTER - SONORA",555736
210,"LIFE CARE CENTER OF PARADISE VALLEY",035146
210,"PIKES PEAK CENTER",065415
210,"RIVER TOWNE CENTER",115566
210,"WARREN BARR SOUTH LOOP",145632
210,"ADARA LIVING",065379
211,"CARE ONE AT LEXINGTON",225288
211,"FOSS HOME & VILLAGE",505416
211,"BELLA TERRA MORTON GROVE",145198
212,"ELEVATE CARE NORTH BRANCH",145630
212,"VILLA MARIA NURSING CENTER",105232
